Date,Baseline,BBP & OBV & WPR,BBP & RSI & WPR,BBP & AU & WPR,BBP & AD & WPR,BBP & S & WPR,OBV & RSI & WPR,OBV & AU & WPR,OBV & AD & WPR,OBV & S & WPR,RSI & AU & WPR,RSI & AD & WPR,RSI & S & WPR,AU & AD & WPR,AU & S & WPR,AD & S & WPR
2019-12-04,38670.0,56550.0,38670.0,38670.0,38670.0,38670.0,38670.0,38670.0,28209.99999999997,38670.0,38670.0,33810.0,38670.0,38670.0,0,38670.0
2019-12-05,37830.0,55710.0,37830.0,37830.0,37830.0,37830.0,37830.0,37830.0,27369.99999999997,37830.0,37830.0,32970.0,37830.0,37830.0,0,37830.0
2019-12-06,38050.0,55930.0,38050.0,38050.0,38050.0,38050.0,38050.0,38050.0,27369.99999999997,38050.0,38050.0,33190.0,38050.0,38050.0,0,38050.0
2019-12-09,36610.0,54490.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,27369.99999999997,36610.0,36610.0,31750.0,36610.0,36610.0,0,36610.0
2019-12-10,36500.0,54380.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,27369.99999999997,36500.0,36500.0,31750.0,36500.0,36500.0,0,36500.0
2019-12-11,37980.0,55860.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,27369.99999999997,37980.0,37980.0,33230.0,37980.0,37980.0,0,37980.0
2019-12-12,38150.0,56030.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,27369.99999999997,38150.0,38150.0,33400.0,38150.0,38150.0,0,38150.0
2019-12-13,37650.0,55530.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,27369.99999999997,37650.0,37650.0,32900.0,37650.0,37650.0,0,37650.0
2019-12-16,39730.0,57610.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,27369.99999999997,39730.0,39730.0,34980.0,39730.0,39730.0,0,39730.0
2019-12-17,39000.0,56880.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,26639.99999999997,39000.0,39000.0,34250.0,39000.0,39000.0,0,39000.0
2019-12-18,37530.0,55410.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,25169.99999999997,37530.0,37530.0,32780.0,37530.0,37530.0,0,37530.0
2019-12-19,37420.0,55300.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,25169.99999999997,37420.0,37420.0,32670.0,37420.0,37420.0,0,37420.0
2019-12-20,38150.0,56030.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,25169.99999999997,38150.0,38150.0,33400.0,38150.0,38150.0,0,38150.0
2019-12-23,35950.0,53830.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,22969.99999999997,35950.0,35950.0,31200.0,35950.0,35950.0,0,35950.0
2019-12-24,36560.0,54440.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,22969.99999999997,36560.0,36560.0,31810.0,36560.0,36560.0,0,36560.0
2019-12-26,36970.0,54850.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,22969.99999999997,36970.0,36970.0,32220.0,36970.0,36970.0,0,36970.0
2019-12-27,37020.0,54900.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,22969.99999999997,37020.0,37020.0,32270.0,37020.0,37020.0,0,37020.0
2019-12-30,35040.0,52920.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,22969.99999999997,35040.0,35040.0,30290.0,35040.0,35040.0,0,35040.0
2019-12-31,35900.0,53780.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,22969.99999999997,35900.0,35900.0,31150.0,35900.0,35900.0,0,35900.0
