Date,Baseline,BBP & OBV & RSI & AU & WPR,BBP & OBV & RSI & AD & WPR,BBP & OBV & RSI & S & WPR,BBP & OBV & AU & AD & WPR,BBP & OBV & AU & S & WPR,BBP & OBV & AD & S & WPR,BBP & RSI & AU & AD & WPR,BBP & RSI & AU & S & WPR,BBP & RSI & AD & S & WPR,BBP & AU & AD & S & WPR,OBV & RSI & AU & AD & WPR,OBV & RSI & AU & S & WPR,OBV & RSI & AD & S & WPR,OBV & AU & AD & S & WPR,RSI & AU & AD & S & WPR
2019-12-09,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,36610.0,29600.0,36610.0,36610.0,36610.0,21340.0
2019-12-10,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,36500.0,29710.0,36500.0,36500.0,36500.0,21340.0
2019-12-11,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,37980.0,28230.0,37980.0,37980.0,37980.0,21340.0
2019-12-12,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,28060.0,38150.0,38150.0,38150.0,21510.0
2019-12-13,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,37650.0,28060.0,37650.0,37650.0,37650.0,21010.0
2019-12-16,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,39730.0,30140.0,39730.0,39730.0,39730.0,23090.0
2019-12-17,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,39000.0,29410.0,39000.0,39000.0,39000.0,22360.0
2019-12-18,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,37530.0,27940.0,37530.0,37530.0,37530.0,20890.0
2019-12-19,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,37420.0,27830.0,37420.0,37420.0,37420.0,20780.0
2019-12-20,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,28560.0,38150.0,38150.0,38150.0,21510.0
2019-12-23,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,26360.0,35950.0,35950.0,35950.0,19310.0
2019-12-24,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,36560.0,26970.0,36560.0,36560.0,36560.0,19920.0
2019-12-26,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,36970.0,26970.0,36970.0,36970.0,36970.0,20330.0
2019-12-27,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,37020.0,26920.0,37020.0,37020.0,37020.0,20380.0
2019-12-30,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,35040.0,28900.0,35040.0,35040.0,35040.0,18400.0
2019-12-31,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,35900.0,28040.0,35900.0,35900.0,35900.0,19260.0
